id,url,name,price,servings,serving_size,cost_per_serving,calories,protein,total_fat,trans_fat,saturated_fat,cholesterol,total_carbs,sugars,total_sugars,added_sugars,sodium,fiber,iron,potassium,vit_a,vit_c,calcium,trans_fat,vegan,gluten_free,kosher
4948,https://www.traderjoes.com/fearless-flyer/article/4948,"Corn, Pea, Bean & Quinoa Crisps",2.49,4.5,Serving size 1 oz (28g/about 24 crisps),0.5533333333333333,120,,,,,,,,,,,,,,,,,,0,0,0
4949,https://www.traderjoes.com/fearless-flyer/article/4949,Organic Salty Squares,1.99,10.0,Serving size 7 crackers (15g),0.199,60,1,1.5,0,0,0,11,0,0,0,120,0,,,,,,0,0,0,1
4951,https://www.traderjoes.com/fearless-flyer/article/4951,Manchego,9.99,,Serving size 1 oz (28g),,120,7,10,0,7,30,0,0,0,,170,0,,,,,,0,0,0,0
4952,https://www.traderjoes.com/fearless-flyer/article/4952,Sharp Cheddar Cheese Snack Pack,3.49,10.0,Serving size 1 piece (21g),0.34900000000000003,80,5,7,0,4,20,,0,0,0,150,0,,,,,,0,0,0,0
4953,https://www.traderjoes.com/fearless-flyer/article/4953,Sliced Alpine Semisoft Cheese,4.99,10.0,Serving size 1 slice (20g),0.499,70,5,5,0,3,15,,0,0,0,140,0,,,,,,0,0,0,0
4954,https://www.traderjoes.com/fearless-flyer/article/4954,Organic Uncured Black Forest Ham,4.99,3.0,Serving size 2 slices (56g),1.6633333333333333,60,11,1.5,0,0,30,1,,,,370,0,,,,,,0,0,0,0
4955,https://www.traderjoes.com/fearless-flyer/article/4955,Sauerkraut with Pickled Persian Cucumbers,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,1
4956,https://www.traderjoes.com/fearless-flyer/article/4956,Bavarian Bratwurst,3.99,4.0,Serving size 1 link (85g),0.9975,250,11,22,0,9,60,,,,,710,0,,,,,,0,0,0,0
4957,https://www.traderjoes.com/fearless-flyer/article/4957,Amba Mango Sauce,3.29,14.0,Serving size 2 Tbsp. (28g),0.23500000000000001,25,,,,,,,,,,,,,,,,,,0,0,0
4958,https://www.traderjoes.com/fearless-flyer/article/4958,Rainbow Wrap,4.49,2.0,Serving size 1/2 wrap (53g),2.245,300,10,10,0,2.5,0,45,5,5,0,470,6,,,,,,0,1,0,0
4959,https://www.traderjoes.com/fearless-flyer/article/4959,Mexican Style Corn & Quinoa Salad,4.99,4.0,Serving size 3/4 cup (100g/3.5oz) salad plus dressing†,1.2475,140,,,,,,,,,,,,,,,,,,0,0,0
4960,https://www.traderjoes.com/fearless-flyer/article/4960,Grilled Balsamic Vinegar & Rosemary Chicken,,,,,,,,,,,,,,,,,,,,,,,0,0,0
4962,https://www.traderjoes.com/fearless-flyer/article/4962,Banana Almond Butter Protein Smoothie,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4963,https://www.traderjoes.com/fearless-flyer/article/4963,Premium Angus Beef Flank Steak,10.99,,Serving size 4 oz (112g),,200,24,10,0.5,4.5,55,0,0,0,,70,0,,360,,,,0.5,0,0,0
4964,https://www.traderjoes.com/fearless-flyer/article/4964,Organic Free Range Chicken Thighs,4.99,,Serving size 4 oz. (112g),,180,22,10,0,2.5,90,0,0,0,,95,0,,,,,,0,0,1,0
4965,https://www.traderjoes.com/fearless-flyer/article/4965,Sesame Crunch Chopped Salad Kit,3.99,4.0,Serving size 1 cup (100g) salad plus dressing†,0.9975,130,3,9,0,1.5,0,11,4,4,2,260,2,,,,,,0,0,0,0
4966,https://www.traderjoes.com/fearless-flyer/article/4966,Sweet Baby Thompson Seedless Grapes,2.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
4967,https://www.traderjoes.com/fearless-flyer/article/4967,Mini Sweet Peppers,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4968,https://www.traderjoes.com/fearless-flyer/article/4968,Yellow Peaches,0.69,,,,,,,,,,,,,,,,,,,,,,0,0,0
4969,https://www.traderjoes.com/fearless-flyer/article/4969,Chocolate Whole Milk made with Fair Trade Cocoa,3.99,8.0,Serving size 1 cup (240mL),0.49875,220,8,8,0,5,30,29,28,28,18,160,,,,,,,0,0,0,0
4970,https://www.traderjoes.com/fearless-flyer/article/4970,Shea Butter & Coconut Oil Hair Mask,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4971,https://www.traderjoes.com/fearless-flyer/article/4971,Reusable Bags,0.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4972,https://www.traderjoes.com/fearless-flyer/article/4972,Organic Ginger Turmeric Herbal Tea,2.49,,,,,,,,,,,,,,,,,,,,,,0,0,1
4973,https://www.traderjoes.com/fearless-flyer/article/4973,Organic Fair Trade Breakfast Blend Coffee,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,1
4974,https://www.traderjoes.com/fearless-flyer/article/4974,Quinson Côtes de Provence Rosé,8.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4975,https://www.traderjoes.com/fearless-flyer/article/4975,Grand Reserve Cabernet Sauvignon,12.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4976,https://www.traderjoes.com/fearless-flyer/article/4976,St. Somewhere Chardonnay,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4977,https://www.traderjoes.com/fearless-flyer/article/4977,Petit Reserve Chenin Blanc Viognier,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4978,https://www.traderjoes.com/fearless-flyer/article/4978,Espiral Vinho Verde,4.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4979,https://www.traderjoes.com/fearless-flyer/article/4979,Reserve Pinot Noir Russian River Valley,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4980,https://www.traderjoes.com/fearless-flyer/article/4980,Platinum Reserve Carneros Pinot Noir,14.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4981,https://www.traderjoes.com/fearless-flyer/article/4981,Complementation Hazy IPA,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
4982,https://www.traderjoes.com/fearless-flyer/article/4982,Humor Us,,,,,,,,,,,,,,,,,,,,,,,0,0,0
4983,https://www.traderjoes.com/fearless-flyer/article/4983,"Cornbread Mixes, Original or Gluten Free",2.69,9.0,Serving size 1/9 th  (47g dry mix),0.29888888888888887,170,3,0,0,0,0,38,15,15,,240,1,,,,,,0,0,0,0
4984,https://www.traderjoes.com/fearless-flyer/article/4984,Spiced Cider,3.29,8.0,Serving size 8 fl oz (240mL),0.41125,130,0,0,0,0,0,31,26,26,,15,0,,,,,,0,0,0,0
4985,https://www.traderjoes.com/fearless-flyer/article/4985,Haunted House Kit,7.99,37.0,Serving size 1/37th package (30g),0.21594594594594596,120,1,3.5,0,1.5,0,20,12,12,12,40,0,0.7,20,,,0,0,0,0,0
4986,https://www.traderjoes.com/fearless-flyer/article/4986,Honey Roasted Pumpkin Ravioli,3.69,2.5,Serving size 1 cup (100g),1.476,220,8,5,0,2,15,37,3,3,,180,5,,,,,,0,0,0,0
4987,https://www.traderjoes.com/fearless-flyer/article/4987,Pumpkin Biscotti,3.99,7.0,Serving size 2 pieces (30g),0.5700000000000001,140,2,4.5,0,2.5,25,22,11,11,11,70,0,,,,,,0,0,0,0
4988,https://www.traderjoes.com/fearless-flyer/article/4988,Pumpkin Cranberry Crisps,3.99,5.0,Serving size 11 crackers (30g),0.798,90,2,1.5,0,0,0,17,7,7,4,120,1,,,,,,0,0,0,0
4989,https://www.traderjoes.com/fearless-flyer/article/4989,Pumpkin Joe Joe's,2.49,10.0,Serving size 2 cookies (32g),0.24900000000000003,150,1,6,0,3,0,24,13,13,,70,1,,,,,,0,0,0,0
4990,https://www.traderjoes.com/fearless-flyer/article/4990,Pumpkin Spiced Pumpkin Seeds,2.99,7.0,Serving size 1/4 cup (34g),0.42714285714285716,170,5,11,0,2.5,5,16,12,12,,85,1,,,,,,0,0,0,0
4992,https://www.traderjoes.com/fearless-flyer/article/4992,Puff Pastry,3.99,16.0,Serving size 1/8 th  sheet (32g),0.249375,120,2,7,0,4.5,20,12,2,2,2,140,0,,,,,,0,0,0,0
4993,https://www.traderjoes.com/fearless-flyer/article/4993,Apple Caramel & Apple Cinnamon Yogurts,0.99,1.0,Serving size 1 container (150g/5.3oz),0.99,180,11,6,0,4,25,19,16,16,,80,0,,170,,,,0,0,0,0
4994,https://www.traderjoes.com/fearless-flyer/article/4994,Pumpkin Spice Almond Beverage,2.29,4.0,Serving size 1 cup (240mL),0.5725,100,1,3,0,0,0,18,15,15,,100,,,,,,,0,0,0,0
4995,https://www.traderjoes.com/fearless-flyer/article/4995,Shaved Beef Steak,8.99,,Serving size 4oz (112g),,200,21,13,0,4.5,75,0,0,0,,85,0,,,,,,0,0,0,0
4997,https://www.traderjoes.com/fearless-flyer/article/4997,Extra Hot Ghost Pepper Salsa,3.29,11.0,Serving size 2 Tbsp (30g),0.2990909090909091,10,0,0,0,0,0,2,,,0,150,0,,,,,,0,0,0,0
4998,https://www.traderjoes.com/fearless-flyer/article/4998,Vegan Kale Cashew Basil Pesto,3.79,4.0,Serving size 1/4 cup (60g),0.9475,180,2,18,0,3,0,5,,,0,240,,,,,,,0,0,0,0
5000,https://www.traderjoes.com/fearless-flyer/article/5000,Apple Cider Jam,3.99,8.0,Serving size 1 Tbsp (15g),0.49875,30,0,0,0,0,0,7,7,7,6,10,0,,,,,,0,0,0,0
5001,https://www.traderjoes.com/fearless-flyer/article/5001,Organic White Truffle Potato Chips,2.99,6.0,Serving size 1 oz (28g/about 12 chips),0.49833333333333335,150,2,8,0,3.5,0,16,0,0,0,160,0,0.3,500,,,10,0,0,1,1
5002,https://www.traderjoes.com/fearless-flyer/article/5002,Butternut Squash Mac & Cheese,2.99,2.0,Serving size 1 cup (170g),1.495,250,11,8,0,4.5,25,38,4,4,0,480,2,2,90,,,180,0,0,0,0
5003,https://www.traderjoes.com/fearless-flyer/article/5003,Chimay Autumn Cheese,12.99,,Serving size 30g (oz),,110,6,9,0,6,25,20,0,0,,220,0,,,,,,0,0,0,0
5004,https://www.traderjoes.com/fearless-flyer/article/5004,Pumpkin Ginger Hold the Cone,2.99,2.5,Serving size 3 cones (84g),1.1960000000000002,260,3,12,0,8,25,32,21,21,20,105,,,,,,,0,0,0,0
5005,https://www.traderjoes.com/fearless-flyer/article/5005,Hot Cocoa Stirring Spoons,0.99,1.0,Serving size 1 piece (30g),0.99,160,2,10,0,6,,14,12,12,11,15,2,,,,,,0,0,0,0
5006,https://www.traderjoes.com/fearless-flyer/article/5006,Organic Thai-Style Carrot & Sweet Potato Soup,3.99,2.5,Serving size 1 cup (245g),1.596,160,2,7,0,5,0,24,8,8,0,420,3,,,,,,0,0,0,0
5007,https://www.traderjoes.com/fearless-flyer/article/5007,Hot Cocoa O's,3.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
5008,https://www.traderjoes.com/fearless-flyer/article/5008,Light Ice Creams,2.99,3.0,Serving size 2/3 cup (90g),0.9966666666666667,100,7,2,0,1,30,13,10,10,6,150,4,,,,,,0,0,0,0
5009,https://www.traderjoes.com/fearless-flyer/article/5009,Vegetable & Soba Noodle Stir Fry Kit,4.99,7.0,Serving size 1 cup (82g),0.7128571428571429,80,3,1.5,0,0,0,14,4,4,3,230,2,,,,,,0,0,0,0
5010,https://www.traderjoes.com/fearless-flyer/article/5010,Coffee Lover's Espresso Beans,0.99,2.0,Serving size 1/ package (35g),0.495,180,2,11,0,7,,21,17,17,16,20,2,,,,,,0,0,0,0
5011,https://www.traderjoes.com/fearless-flyer/article/5011,Butternut Squash Pizza Crust,4.29,6.0,Serving size 1/6 crust (50g),0.715,60,,0,0,0,0,14,,,,150,,,,,,,0,0,0,0
5012,https://www.traderjoes.com/fearless-flyer/article/5012,Candy Corn Popcorn,1.99,5.0,Serving size 3/4 cup (30g),0.398,140,,5,0,3.5,0,24,17,17,17,100,,0.2,20,,,0,0,0,0,0
5013,https://www.traderjoes.com/fearless-flyer/article/5013,Autumnal Harvest Soup,3.99,3.0,Serving size 1 cup (245g),1.33,150,3,8,0,4.5,20,20,11,11,4,790,4,,,,,,0,0,0,0
5014,https://www.traderjoes.com/fearless-flyer/article/5014,Vanilla Bean Infused Vermont Maple Syrup,9.99,8.0,Serving size 2 Tbsp (30mL),1.24875,100,0,0,0,0,0,27,24,24,24,0,0,,,,,,0,0,0,0
5015,https://www.traderjoes.com/fearless-flyer/article/5015,Horseradish Aioli,2.69,15.0,Serving size 1 Tbsp (15g),0.17933333333333332,70,0,7,0,0.5,10,,0,0,0,90,0,,,,,,0,0,0,0
5016,https://www.traderjoes.com/fearless-flyer/article/5016,Organic Maple Butter,5.99,13.0,Serving size 1 Tbsp (21g),0.46076923076923076,50,0,0,,,,14,13,13,13,0,,,,,,,,0,0,0
5017,https://www.traderjoes.com/fearless-flyer/article/5017,Fall Harvest Salsa,2.99,11.0,Serving size 2 Tbsp (30g),0.27181818181818185,10,0,0,0,0,0,3,2,2,,120,0,,,,,,0,0,0,0
5018,https://www.traderjoes.com/fearless-flyer/article/5018,Apple Cider Donuts,3.99,6.0,Serving size 1 donut (75g),0.665,320,4,16,0,7,10,41,21,21,20,310,1,,,,,,0,0,0,0
5019,https://www.traderjoes.com/fearless-flyer/article/5019,Maple Streusel Bread,3.99,13.0,Serving size 1 slice (43g),0.30692307692307697,150,3,4,0,1,20,26,13,13,13,135,0,,,,,,0,0,0,0
5020,https://www.traderjoes.com/fearless-flyer/article/5020,Spiced Pumpkin Madeleines,2.99,3.0,Serving size 2 cookies (34g),0.9966666666666667,150,2,8,0,4,45,18,12,12,12,80,0,,,,,,0,0,0,0
5021,https://www.traderjoes.com/fearless-flyer/article/5021,Vegan Banana Bread with Walnuts,3.99,8.0,Serving size 1/8 loaf (2oz/53g),0.49875,210,2,9,0,0.5,0,30,17,17,13,125,,,,,,,0,1,0,0
5022,https://www.traderjoes.com/fearless-flyer/article/5022,Autumn Maple Coffee,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5023,https://www.traderjoes.com/fearless-flyer/article/5023,Organic Cold Pressed Coconut Carrot Juice,3.29,,,,,,,,,,,,,,,,,,,,,,0,0,0
5024,https://www.traderjoes.com/fearless-flyer/article/5024,Organic Cold Pressed Spiced Fuji Apple Cider,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5025,https://www.traderjoes.com/fearless-flyer/article/5025,Pumpkin Pie Spiced Ginger Brew,2.99,2.0,Serving size 12 fl oz (360mL),1.495,140,,0,0,0,0,34,32,32,,40,0,,,,,,0,0,0,0
5026,https://www.traderjoes.com/fearless-flyer/article/5026,Pumpkin Spice Coffee,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5027,https://www.traderjoes.com/fearless-flyer/article/5027,Baked Blood Orange Chocolate Chip Ricotta,10.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5028,https://www.traderjoes.com/fearless-flyer/article/5028,Creamy Toscano Cheese Dusted with Cinnamon,8.99,,Serving size 1 oz (28g),,120,7,10,0,5,30,0,0,0,,170,0,,,,,,0,0,0,0
5029,https://www.traderjoes.com/fearless-flyer/article/5029,Cheesy Spaghetti Squash Casserole,4.99,2.5,Serving size 1 cup cup (198g),1.996,310,18,19,0.5,11,50,20,5,5,0,530,2,,,,,,0.5,0,0,0
5030,https://www.traderjoes.com/fearless-flyer/article/5030,Cinnamon Rugelach,3.99,10.0,Serving size 1 piece (31g),0.399,130,1,6,0,1.5,5,18,12,12,11,210,0,,,,,,0,0,0,0
5031,https://www.traderjoes.com/fearless-flyer/article/5031,Maple Ginger Cookie Swirl Ice Cream,2.99,3.0,Serving size 2/3 cup (132g),0.9966666666666667,300,4,16,0,9,75,37,32,32,28,160,0,,,,,,0,0,0,0
5032,https://www.traderjoes.com/fearless-flyer/article/5032,Pumpkin Cheesecake,6.99,7.0,Serving size 1/7 cheesecake (122g),0.9985714285714286,400,5,24,0,12,40,41,28,28,,200,1,,,,,,0,0,0,0
5033,https://www.traderjoes.com/fearless-flyer/article/5033,Riced Cauliflower & Butternut Squash Risotto,3.69,3.0,Serving size 1 cup frozen (140g),1.23,70,2,4,0,1.5,0,7,3,3,0,300,2,,,,,,0,0,0,0
5034,https://www.traderjoes.com/fearless-flyer/article/5034,Spaghetti Squash Spirals,3.99,3.0,Serving size 3/4 cup (110g),1.33,100,5,4,0,2.5,10,11,3,3,0,210,3,,,,,,0,0,0,0
5035,https://www.traderjoes.com/fearless-flyer/article/5035,Spinach & Artichoke Dip,2.99,8.0,Serving size 2 Tbsp. (30g),0.37375,45,2,3,0,2,10,2,,,,170,0,,,,,,0,0,0,0
5036,https://www.traderjoes.com/fearless-flyer/article/5036,Autumnal Harvest Sauce and Zucchette Pasta,3.49,6.0,Serving size 1/2 cup (125g/o4.4oz),0.5816666666666667,90,2,6,0,3.5,15,11,7,7,,530,2,,,,,,0,0,0,0
5037,https://www.traderjoes.com/fearless-flyer/article/5037,Caramel Apple Flavored Granola,3.49,6.0,Serving size 3/4 cup (60g),0.5816666666666667,250,6,8,0,1,0,39,13,13,11,125,4,1.6,140,,,20,0,0,0,0
5038,https://www.traderjoes.com/fearless-flyer/article/5038,Cinnamon Bun Spread,3.49,17.0,Serving size 1 tablespoon (16g),0.20529411764705885,60,0,2.5,0,1.5,10,8,6,6,6,65,0,,,,,,0,0,0,0
5039,https://www.traderjoes.com/fearless-flyer/article/5039,Cinnamon Crumb Coffee Cake Mix,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5041,https://www.traderjoes.com/fearless-flyer/article/5041,Gluten Free Pumpkin Bread & Muffin Mix,3.99,16.0,Serving size 3 Tbsp dry mix (31g),0.249375,120,1,0.5,0,0,0,27,17,17,,220,2,,,,,,0,0,0,0
5042,https://www.traderjoes.com/fearless-flyer/article/5042,Organic Vermont Bourbon Barrel Aged Maple Syrup,9.99,12.0,Serving size 2 Tbsp (30mL),0.8325,110,0,0,0,0,0,28,25,25,25,5,0,,,,,,0,0,0,0
5043,https://www.traderjoes.com/fearless-flyer/article/5043,Organic Canned Pumpkin,1.99,3.5,Serving size 1/2 cup (122g),0.5685714285714286,50,1,0,0,0,0,10,4,4,,0,4,,,,,,0,0,0,0
5044,https://www.traderjoes.com/fearless-flyer/article/5044,Organic Hot Cocoa Toaster Pastries,2.99,3.0,Serving size 2 pastries (104g),0.9966666666666667,400,6,9,0,4,0,75,37,37,34,300,6,,,,,,0,0,0,0
5045,https://www.traderjoes.com/fearless-flyer/article/5045,Pumpkin Bisque,3.99,1.0,Serving size 1 cup (252g),3.99,390,4,27,0,8,25,35,23,23,22,790,4,,,,,,0,0,0,0
5046,https://www.traderjoes.com/fearless-flyer/article/5046,Pumpkin Bread & Muffin Mix,2.99,12.0,"Serving size 1/4 cup mix (41g), 1/12th loaf",0.24916666666666668,150,2,0.5,0,0,0,35,18,18,,290,2,,,,,,0,0,0,0
5047,https://www.traderjoes.com/fearless-flyer/article/5047,Pumpkin Chocolate Chunk Oatmeal Cookie Mix,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5048,https://www.traderjoes.com/fearless-flyer/article/5048,"Pumpkin Pancake Mixes, Gluten-Full or Gluten-Free",1.99,12.0,Serving size 1/3 cup dry mix (50g),0.16583333333333333,170,4,0,0,0,0,36,10,10,,380,1,,,,,,0,0,0,0
5049,https://www.traderjoes.com/fearless-flyer/article/5049,Bartlett Pears,0.79,,,,,,,,,,,,,,,,,,,,,,0,0,0
5050,https://www.traderjoes.com/fearless-flyer/article/5050,Plant-Filled Ceramic Skulls,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5051,https://www.traderjoes.com/fearless-flyer/article/5051,Honeycrisp Apples,1.29,,,,,,,,,,,,,,,,,,,,,,0,0,0
5052,https://www.traderjoes.com/fearless-flyer/article/5052,Leafy Greens with Butternut Squash Salad Kit,4.49,4.0,Serving size 3 cups (100g),1.1225,140,4,10,0,1.5,,11,6,6,4,240,2,,,,,,0,0,0,0
5054,https://www.traderjoes.com/fearless-flyer/article/5054,Pumpkins,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5055,https://www.traderjoes.com/fearless-flyer/article/5055,All Natural Chicken Breasts,4.49,,Serving size 4oz (112g),,130,25,3,0,0.5,80,0,0,0,,75,0,,,,,,0,0,0,0
5056,https://www.traderjoes.com/fearless-flyer/article/5056,Antipasto Trio Tray,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5058,https://www.traderjoes.com/fearless-flyer/article/5058,Butternut Squash Alfredo Sauce,4.99,6.0,Serving size 1/4 cup (57g),0.8316666666666667,80,2,7,0,4.5,25,2,,,0,220,0,0.2,100,,,60,0,0,0,0
5059,https://www.traderjoes.com/fearless-flyer/article/5059,Uncured Dry Rubbed Bacon,5.49,7.0,Serving size 2 pan fried slcies (12g),0.7842857142857144,60,4,3,0,1.5,10,0,0,0,,220,0,,,,,,0,0,0,0
5060,https://www.traderjoes.com/fearless-flyer/article/5060,Everything But The Bagel Greek Yogurt Dip,3.49,7.0,Serving size 2 Tbsp (31g),0.4985714285714286,60,1,5,0,3,20,2,2,2,0,95,0,,,,,,0,0,0,0
5061,https://www.traderjoes.com/fearless-flyer/article/5061,Organic Grass Fed Ground Beef,5.99,4.0,Serving size 4oz (112g),1.4975,240,21,17,1,7,75,0,0,0,,75,0,,,,,,1,0,0,0
5062,https://www.traderjoes.com/fearless-flyer/article/5062,Pumpkin Rolls with Pumpkin Spice Icing,3.99,5.0,Serving size 1 roll (79g),0.798,340,4,13,0,5,0,51,21,21,,600,1,,,,,,0,0,0,0
5063,https://www.traderjoes.com/fearless-flyer/article/5063,Apple Cider Cookies,3.99,14.0,Serving size 4 cookies (28g),0.28500000000000003,120,2,6,0,2.5,5,16,8,8,8,100,,,,,,,0,0,0,1
5064,https://www.traderjoes.com/fearless-flyer/article/5064,Boo Bark,2.99,4.0,Serving size 1/4 bar (30g),0.7475,160,2,8,0,5,5,19,17,17,15,25,,,,,,,0,0,0,0
5065,https://www.traderjoes.com/fearless-flyer/article/5065,Butter Toffee Pretzels,2.99,10.0,Serving size 9 pretzels (28g),0.29900000000000004,130,1,7,0,4,15,17,7,7,7,230,0,0.5,30,,,0,0,0,0,0
5066,https://www.traderjoes.com/fearless-flyer/article/5066,Cornbread Crisps,2.49,6.0,Serving size 8 crisps (30g),0.41500000000000004,140,2,4,0,0,0,23,4,4,3,240,,0.8,30,,,50,0,0,0,0
5067,https://www.traderjoes.com/fearless-flyer/article/5067,Fall Leaf Tortilla Chips,2.99,14.0,Serving size 1oz (28g)/about 16 chips,0.21357142857142858,130,2,7,0,0.5,0,17,,,0,65,2,,,,,,0,0,0,0
5068,https://www.traderjoes.com/fearless-flyer/article/5068,Halloween Gummies,3.49,20.0,Serving size 1 mini bag (20g),0.17450000000000002,70,0,0,0,0,0,16,14,14,14,20,0,0,0,,,0,0,0,0,0
5069,https://www.traderjoes.com/fearless-flyer/article/5069,Hot Cocoa Dunkers,3.99,12.0,Serving size 2 cookies (36g),0.3325,170,2,8,0,5,0,25,13,13,12,95,1,1.7,90,,,0,0,0,0,0
5070,https://www.traderjoes.com/fearless-flyer/article/5070,Maple & Sea Salt Kettle Corn,2.49,7.0,Serving size 1 1/2 cups (30g),0.35571428571428576,150,1,8,0,5,0,21,13,13,13,160,1,,,,,,0,0,0,0
5071,https://www.traderjoes.com/fearless-flyer/article/5071,Roasted & Unsalted Hazelnuts,6.99,15.0,Serving size 1/4 cup (30g),0.466,190,5,19,0,1.5,0,5,1,1,0,0,3,,,,,,0,0,0,0
5072,https://www.traderjoes.com/fearless-flyer/article/5072,Apple Cider Hand Soap,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5073,https://www.traderjoes.com/fearless-flyer/article/5073,Ginger Ultra Moisturizing Hand Cream,4.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5074,https://www.traderjoes.com/fearless-flyer/article/5074,Pumpkin Flavored Dog Treats,3.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
5075,https://www.traderjoes.com/fearless-flyer/article/5075,Pumpkin Spice Face Mask,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5076,https://www.traderjoes.com/fearless-flyer/article/5076,Howling Gourds Pumpkin Ale,6.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5077,https://www.traderjoes.com/fearless-flyer/article/5077,Kentucky Best Bourbon,11.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5078,https://www.traderjoes.com/fearless-flyer/article/5078,Kings of Prohibition,8.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5079,https://www.traderjoes.com/fearless-flyer/article/5079,Phigment Red Blend,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5084,https://www.traderjoes.com/fearless-flyer/article/5084,TJ's Platinum Reserve Cabernet Atlas Peak,14.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5085,https://www.traderjoes.com/fearless-flyer/article/5085,Organic Pumpkin Spice Granola Bark,3.99,6.0,Serving size 1.5 pieces (38g/1.3oz),0.665,150,4,6,0,2.5,0,20,6,6,,45,2,,,,,,0,0,0,0
5086,https://www.traderjoes.com/fearless-flyer/article/5086,Butter Toffee Virginia Peanuts,3.99,11.0,Serving size 1/4 cup (32g),0.36272727272727273,180,5,12,0,3,,14,11,11,,110,2,,,,,,0,0,0,0
5087,https://www.traderjoes.com/fearless-flyer/article/5087,Shaw Organic Pinot Grigio,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5088,https://www.traderjoes.com/fearless-flyer/article/5088,TJ's Petite Reserve Russian River Chardonnay,6.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5089,https://www.traderjoes.com/fearless-flyer/article/5089,TJ's Platinum Reserve Cabernet Mt. Veeder,14.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5090,https://www.traderjoes.com/fearless-flyer/article/5090,Humor Us,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5091,https://www.traderjoes.com/fearless-flyer/article/5091,Beurre Chardonnay,6.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5092,https://www.traderjoes.com/fearless-flyer/article/5092,Everything But the Bagel Dip,1.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5093,https://www.traderjoes.com/fearless-flyer/article/5093,Sweet Balls of Fire,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5094,https://www.traderjoes.com/fearless-flyer/article/5094,Lemony Gin Refresher,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5095,https://www.traderjoes.com/fearless-flyer/article/5095,Sweetheart Smoothie,2.29,,,,,,,,,,,,,,,,,,,,,,0,0,0
5096,https://www.traderjoes.com/fearless-flyer/article/5096,Açai Smoothie Bowl,4.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
5097,https://www.traderjoes.com/fearless-flyer/article/5097,Breakfast Tacos,2.29,,,,,,,,,,,,,,,,,,,,,,0,0,0
5098,https://www.traderjoes.com/fearless-flyer/article/5098,Pulled Jackfruit Sandwich,1.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5099,https://www.traderjoes.com/fearless-flyer/article/5099,1 Minute Lentil Salad,3.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
5100,https://www.traderjoes.com/fearless-flyer/article/5100,Double-Dressed Arugula Burrata Salad,1.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5102,https://www.traderjoes.com/fearless-flyer/article/5102,Umami Turkey Burgers,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5103,https://www.traderjoes.com/fearless-flyer/article/5103,Sheet Pan Fajitas,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5104,https://www.traderjoes.com/fearless-flyer/article/5104,Mango Melba Shortcake,2.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
